sample_id,adm1_name,reference_date,quarter,acquisition_datetime,stac_item_id,scene_cloud_cover,center_lat,center_lon,patch_meters,patch_pixels,valid_fraction,ndvi_mean,ndvi_std,shard_file,array_index,source_collection,source_platform
kepulauan_riau_2025_q4,KEPULAUAN RIAU,2025-10-01,4,2025-12-05T03:21:31.025000+00:00,S2C_MSIL2A_20251205T032131_R118_T48NUG_20251205T065815,10.657708,1.05,104.01,6400.0,64,0.992919921875,0.3471534550189972,0.19814583659172058,chips/sentinel2_quarterly_2025.npz,71,sentinel-2-l2a,Microsoft Planetary Computer STAC
lampung_2025_q1,LAMPUNG,2025-01-01,1,2025-03-12T03:05:29.024000+00:00,S2B_MSIL2A_20250312T030529_R075_T48MWV_20250312T064947,50.341487,-5.27,105.29,6400.0,64,0.767333984375,0.4632622003555298,0.11744950711727142,chips/sentinel2_quarterly_2025.npz,72,sentinel-2-l2a,Microsoft Planetary Computer STAC
lampung_2025_q2,LAMPUNG,2025-04-01,2,2025-06-05T03:05:41.025000+00:00,S2C_MSIL2A_20250605T030541_R075_T48MWV_20250605T081416,22.714742,-5.27,105.29,6400.0,64,0.872314453125,0.4031997323036194,0.12217425554990768,chips/sentinel2_quarterly_2025.npz,73,sentinel-2-l2a,Microsoft Planetary Computer STAC
lampung_2025_q3,LAMPUNG,2025-07-01,3,2025-07-20T03:05:29.024000+00:00,S2B_MSIL2A_20250720T030529_R075_T48MWV_20250720T064143,15.255298,-5.27,105.29,6400.0,64,1.0,0.4536903500556946,0.10716356337070465,chips/sentinel2_quarterly_2025.npz,74,sentinel-2-l2a,Microsoft Planetary Computer STAC
lampung_2025_q4,LAMPUNG,2025-10-01,4,2025-11-17T03:09:19.024000+00:00,S2B_MSIL2A_20251117T030919_R075_T48MWV_20251117T060116,35.473683,-5.27,105.29,6400.0,64,0.89013671875,0.4373903274536133,0.15512032806873322,chips/sentinel2_quarterly_2025.npz,75,sentinel-2-l2a,Microsoft Planetary Computer STAC
maluku_2025_q1,MALUKU,2025-01-01,1,2025-03-29T01:47:11.024000+00:00,S2A_MSIL2A_20250329T014711_R074_T52MFV_20250329T045412,0.310384,-4.66,130.465,6400.0,64,1.0,-0.011202903464436531,0.0030690308194607496,chips/sentinel2_quarterly_2025.npz,76,sentinel-2-l2a,Microsoft Planetary Computer STAC
maluku_2025_q2,MALUKU,2025-04-01,2,2025-05-26T01:46:11.025000+00:00,S2C_MSIL2A_20250526T014611_R074_T52MFV_20250527T152045,13.73724,-4.66,130.465,6400.0,64,0.9755859375,-0.009600655175745487,0.0023573986254632473,chips/sentinel2_quarterly_2025.npz,77,sentinel-2-l2a,Microsoft Planetary Computer STAC
maluku_2025_q3,MALUKU,2025-07-01,3,2025-09-18T01:45:39.024000+00:00,S2B_MSIL2A_20250918T014539_R074_T52MFV_20250918T050420,52.333885,-4.66,130.465,6400.0,64,0.260986328125,-0.023159204050898552,0.013652847148478031,chips/sentinel2_quarterly_2025.npz,78,sentinel-2-l2a,Microsoft Planetary Computer STAC
maluku_2025_q4,MALUKU,2025-10-01,4,2025-12-02T01:45:51.025000+00:00,S2C_MSIL2A_20251202T014551_R074_T52MFV_20251202T043511,42.105663,-4.66,130.465,6400.0,64,0.0,,,chips/sentinel2_quarterly_2025.npz,79,sentinel-2-l2a,Microsoft Planetary Computer STAC
maluku_utara_2025_q1,MALUKU UTARA,2025-01-01,1,2025-01-09T01:54:01.024000+00:00,S2A_MSIL2A_20250109T015401_R117_T52NCF_20250109T040749,20.010263,0.78,127.385,6400.0,64,0.45166015625,0.06468883901834488,0.19331221282482147,chips/sentinel2_quarterly_2025.npz,80,sentinel-2-l2a,Microsoft Planetary Computer STAC
maluku_utara_2025_q2,MALUKU UTARA,2025-04-01,2,2025-06-28T01:54:21.025000+00:00,S2C_MSIL2A_20250628T015421_R117_T52NCF_20250628T044215,24.782754,0.78,127.385,6400.0,64,0.32763671875,0.026908032596111298,0.12145935744047165,chips/sentinel2_quarterly_2025.npz,81,sentinel-2-l2a,Microsoft Planetary Computer STAC
maluku_utara_2025_q3,MALUKU UTARA,2025-07-01,3,2025-09-11T01:53:59.024000+00:00,S2B_MSIL2A_20250911T015359_R117_T52NCF_20250911T042352,17.753112,0.78,127.385,6400.0,64,0.86572265625,0.13808606564998627,0.2387159913778305,chips/sentinel2_quarterly_2025.npz,82,sentinel-2-l2a,Microsoft Planetary Computer STAC
maluku_utara_2025_q4,MALUKU UTARA,2025-10-01,4,2025-11-05T01:54:11.025000+00:00,S2C_MSIL2A_20251105T015411_R117_T52NCF_20251105T042712,17.667224,0.78,127.385,6400.0,64,0.4443359375,0.051276639103889465,0.18463028967380524,chips/sentinel2_quarterly_2025.npz,83,sentinel-2-l2a,Microsoft Planetary Computer STAC
nusa_tenggara_barat_2025_q1,NUSA TENGGARA BARAT,2025-01-01,1,2025-03-02T02:16:41.025000+00:00,S2C_MSIL2A_20250302T021641_R003_T50LMR_20250302T071612,19.852263,-8.57,116.53,6400.0,64,0.968505859375,0.3727327287197113,0.14993371069431305,chips/sentinel2_quarterly_2025.npz,84,sentinel-2-l2a,Microsoft Planetary Computer STAC
nusa_tenggara_barat_2025_q2,NUSA TENGGARA BARAT,2025-04-01,2,2025-06-30T02:16:21.025000+00:00,S2C_MSIL2A_20250630T021621_R003_T50LMR_20250630T060804,12.815478,-8.57,116.53,6400.0,64,0.71826171875,0.36899569630622864,0.13317656517028809,chips/sentinel2_quarterly_2025.npz,85,sentinel-2-l2a,Microsoft Planetary Computer STAC
nusa_tenggara_barat_2025_q3,NUSA TENGGARA BARAT,2025-07-01,3,2025-07-20T02:16:31.025000+00:00,S2C_MSIL2A_20250720T021631_R003_T50LMR_20250720T061715,5.349534,-8.57,116.53,6400.0,64,0.997314453125,0.3869364857673645,0.13983310759067535,chips/sentinel2_quarterly_2025.npz,86,sentinel-2-l2a,Microsoft Planetary Computer STAC
nusa_tenggara_barat_2025_q4,NUSA TENGGARA BARAT,2025-10-01,4,2025-10-03T02:15:29.024000+00:00,S2B_MSIL2A_20251003T021529_R003_T50LMR_20251003T054954,2.346253,-8.57,116.53,6400.0,64,0.99609375,0.35223132371902466,0.13740545511245728,chips/sentinel2_quarterly_2025.npz,87,sentinel-2-l2a,Microsoft Planetary Computer STAC
nusa_tenggara_timur_2025_q1,NUSA TENGGARA TIMUR,2025-01-01,1,2025-03-06T02:12:31.025000+00:00,S2C_MSIL2A_20250306T021231_R060_T51LVK_20250306T061014,3.02356,-9.655,122.21,6400.0,64,1.0,-0.008484763093292713,0.008429685607552528,chips/sentinel2_quarterly_2025.npz,88,sentinel-2-l2a,Microsoft Planetary Computer STAC
nusa_tenggara_timur_2025_q2,NUSA TENGGARA TIMUR,2025-04-01,2,2025-06-19T02:12:09.024000+00:00,S2B_MSIL2A_20250619T021209_R060_T51LVK_20250619T035637,0.555115,-9.655,122.21,6400.0,64,1.0,-0.006877761799842119,0.0018992744153365493,chips/sentinel2_quarterly_2025.npz,89,sentinel-2-l2a,Microsoft Planetary Computer STAC
nusa_tenggara_timur_2025_q3,NUSA TENGGARA TIMUR,2025-07-01,3,2025-07-24T02:12:31.025000+00:00,S2C_MSIL2A_20250724T021231_R060_T51LVK_20250724T060315,0.004121,-9.655,122.21,6400.0,64,1.0,-0.022977693006396294,0.0013069144915789366,chips/sentinel2_quarterly_2025.npz,90,sentinel-2-l2a,Microsoft Planetary Computer STAC
nusa_tenggara_timur_2025_q4,NUSA TENGGARA TIMUR,2025-10-01,4,2025-10-04T02:03:09.024000+00:00,S2B_MSIL2A_20251004T020309_R017_T51LVK_20251004T034545,2.452959,-9.655,122.21,6400.0,64,0.872314453125,-0.020507151260972023,0.011256955564022064,chips/sentinel2_quarterly_2025.npz,91,sentinel-2-l2a,Microsoft Planetary Computer STAC
papua_2025_q1,PAPUA,2025-01-01,1,2025-02-18T01:07:29.024000+00:00,S2B_MSIL2A_20250218T010729_R045_T54MUA_20250218T020910,34.806675,-3.725,139.67000000000002,6400.0,64,0.78369140625,0.45319169759750366,0.21317258477210999,chips/sentinel2_quarterly_2025.npz,92,sentinel-2-l2a,Microsoft Planetary Computer STAC
papua_2025_q2,PAPUA,2025-04-01,2,2025-06-08T01:07:29.024000+00:00,S2B_MSIL2A_20250608T010729_R045_T54MUA_20250608T020857,33.694419,-3.725,139.67000000000002,6400.0,64,0.8115234375,0.46578073501586914,0.17093093693256378,chips/sentinel2_quarterly_2025.npz,93,sentinel-2-l2a,Microsoft Planetary Computer STAC
papua_2025_q3,PAPUA,2025-07-01,3,2025-08-02T01:07:51.025000+00:00,S2C_MSIL2A_20250802T010751_R045_T54MUA_20250802T035910,27.515629,-3.725,139.67000000000002,6400.0,64,0.81494140625,0.4602941870689392,0.17842638492584229,chips/sentinel2_quarterly_2025.npz,94,sentinel-2-l2a,Microsoft Planetary Computer STAC
papua_2025_q4,PAPUA,2025-10-01,4,2025-10-16T01:07:29.024000+00:00,S2B_MSIL2A_20251016T010729_R045_T54MUA_20251016T040159,31.681505,-3.725,139.67000000000002,6400.0,64,0.9599609375,0.4892800450325012,0.16334277391433716,chips/sentinel2_quarterly_2025.npz,95,sentinel-2-l2a,Microsoft Planetary Computer STAC
papua_barat_2025_q1,PAPUA BARAT,2025-01-01,1,2025-03-29T01:36:59.024000+00:00,S2B_MSIL2A_20250329T013659_R031_T52MHE_20250329T030640,8.569536,-0.87,132.67000000000002,6400.0,64,0.45654296875,0.5504463911056519,0.05777977779507637,chips/sentinel2_quarterly_2025.npz,96,sentinel-2-l2a,Microsoft Planetary Computer STAC
papua_barat_2025_q2,PAPUA BARAT,2025-04-01,2,2025-06-24T01:37:31.024000+00:00,S2A_MSIL2A_20250624T013731_R031_T53MKV_20250624T041802,20.929934,-0.87,132.67000000000002,6400.0,64,0.936279296875,0.5238651037216187,0.04807329550385475,chips/sentinel2_quarterly_2025.npz,97,sentinel-2-l2a,Microsoft Planetary Computer STAC
papua_barat_2025_q3,PAPUA BARAT,2025-07-01,3,2025-07-22T01:37:41.025000+00:00,S2C_MSIL2A_20250722T013741_R031_T53MKV_20250722T042616,13.468184,-0.87,132.67000000000002,6400.0,64,0.87158203125,0.5269684195518494,0.06363066285848618,chips/sentinel2_quarterly_2025.npz,98,sentinel-2-l2a,Microsoft Planetary Computer STAC
papua_barat_2025_q4,PAPUA BARAT,2025-10-01,4,2025-12-14T01:36:49.024000+00:00,S2B_MSIL2A_20251214T013649_R031_T52MHE_20251214T023628,23.295203,-0.87,132.67000000000002,6400.0,64,0.51513671875,0.5324323177337646,0.060227103531360626,chips/sentinel2_quarterly_2025.npz,99,sentinel-2-l2a,Microsoft Planetary Computer STAC
riau_2025_q1,RIAU,2025-01-01,1,2025-02-01T03:30:21.025000+00:00,S2C_MSIL2A_20250201T033021_R018_T47NQA_20250201T084009,61.863762,0.505,101.45,6400.0,64,0.8369140625,0.19206617772579193,0.11333005130290985,chips/sentinel2_quarterly_2025.npz,100,sentinel-2-l2a,Microsoft Planetary Computer STAC
riau_2025_q2,RIAU,2025-04-01,2,2025-04-14T03:31:51.024000+00:00,S2A_MSIL2A_20250414T033151_R018_T47NQA_20250414T100302,34.379235,0.505,101.45,6400.0,64,0.59912109375,0.23352228105068207,0.1489630490541458,chips/sentinel2_quarterly_2025.npz,101,sentinel-2-l2a,Microsoft Planetary Computer STAC
riau_2025_q3,RIAU,2025-07-01,3,2025-07-16T03:25:19.024000+00:00,S2B_MSIL2A_20250716T032519_R018_T47NQA_20250716T071205,6.774841,0.505,101.45,6400.0,64,1.0,0.22913165390491486,0.15996575355529785,chips/sentinel2_quarterly_2025.npz,102,sentinel-2-l2a,Microsoft Planetary Computer STAC
riau_2025_q4,RIAU,2025-10-01,4,2025-10-04T03:25:19.024000+00:00,S2B_MSIL2A_20251004T032519_R018_T47NQA_20251004T070930,32.633561,0.505,101.45,6400.0,64,0.9599609375,0.22897830605506897,0.15963642299175262,chips/sentinel2_quarterly_2025.npz,103,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_barat_2025_q1,SULAWESI BARAT,2025-01-01,1,2025-03-31T02:23:41.024000+00:00,S2A_MSIL2A_20250331T022341_R103_T50MQB_20250331T085014,19.653903,-3.045,118.93,6400.0,64,1.0,0.5861072540283203,0.05362873896956444,chips/sentinel2_quarterly_2025.npz,104,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_barat_2025_q2,SULAWESI BARAT,2025-04-01,2,2025-05-28T02:07:11.025000+00:00,S2C_MSIL2A_20250528T020711_R103_T50MQB_20250528T070012,11.976247,-3.045,118.93,6400.0,64,1.0,0.5739471912384033,0.05200931802392006,chips/sentinel2_quarterly_2025.npz,105,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_barat_2025_q3,SULAWESI BARAT,2025-07-01,3,2025-09-25T02:07:11.025000+00:00,S2C_MSIL2A_20250925T020711_R103_T50MQB_20250925T061016,11.743621,-3.045,118.93,6400.0,64,0.98095703125,0.5917588472366333,0.07770705223083496,chips/sentinel2_quarterly_2025.npz,106,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_barat_2025_q4,SULAWESI BARAT,2025-10-01,4,2025-10-15T02:07:01.025000+00:00,S2C_MSIL2A_20251015T020701_R103_T50MQB_20251015T061815,31.412753,-3.045,118.93,6400.0,64,0.38427734375,0.5509732961654663,0.11292100697755814,chips/sentinel2_quarterly_2025.npz,107,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_selatan_2025_q1,SULAWESI SELATAN,2025-01-01,1,2025-03-04T02:06:59.024000+00:00,S2B_MSIL2A_20250304T020659_R103_T50MRV_20250304T040703,29.024294,-4.55,120.195,6400.0,64,0.090087890625,0.44622567296028137,0.14604221284389496,chips/sentinel2_quarterly_2025.npz,108,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_selatan_2025_q2,SULAWESI SELATAN,2025-04-01,2,2025-05-28T02:07:11.025000+00:00,S2C_MSIL2A_20250528T020711_R103_T50MRA_20250528T070012,1.513791,-4.55,120.195,6400.0,64,1.0,0.43771976232528687,0.1584593504667282,chips/sentinel2_quarterly_2025.npz,109,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_selatan_2025_q3,SULAWESI SELATAN,2025-07-01,3,2025-09-05T02:07:11.025000+00:00,S2C_MSIL2A_20250905T020711_R103_T50MRV_20250905T061918,2.115185,-4.55,120.195,6400.0,64,0.995849609375,0.4554150402545929,0.12686699628829956,chips/sentinel2_quarterly_2025.npz,110,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_selatan_2025_q4,SULAWESI SELATAN,2025-10-01,4,2025-10-17T02:23:41.024000+00:00,S2A_MSIL2A_20251017T022341_R103_T50MRA_20251017T072904,41.276205,-4.55,120.195,6400.0,64,0.3203125,0.37125226855278015,0.17145663499832153,chips/sentinel2_quarterly_2025.npz,111,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_tengah_2025_q1,SULAWESI TENGAH,2025-01-01,1,2025-03-31T02:23:41.024000+00:00,S2A_MSIL2A_20250331T022341_R103_T50MRD_20250331T085014,28.099617,-0.91,119.88,6400.0,64,0.0,,,chips/sentinel2_quarterly_2025.npz,112,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_tengah_2025_q2,SULAWESI TENGAH,2025-04-01,2,2025-05-23T02:06:49.024000+00:00,S2B_MSIL2A_20250523T020649_R103_T50MRE_20250523T040631,22.111662,-0.91,119.88,6400.0,64,0.999267578125,0.1920984983444214,0.15620730817317963,chips/sentinel2_quarterly_2025.npz,113,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_tengah_2025_q3,SULAWESI TENGAH,2025-07-01,3,2025-07-09T02:23:41.024000+00:00,S2A_MSIL2A_20250709T022341_R103_T50MRE_20250709T085313,11.221058,-0.91,119.88,6400.0,64,0.999755859375,0.2152085155248642,0.16924868524074554,chips/sentinel2_quarterly_2025.npz,114,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_tengah_2025_q4,SULAWESI TENGAH,2025-10-01,4,2025-10-17T02:23:41.024000+00:00,S2A_MSIL2A_20251017T022341_R103_T50MRE_20251017T072904,27.806294,-0.91,119.88,6400.0,64,1.0,0.21469074487686157,0.1720718890428543,chips/sentinel2_quarterly_2025.npz,115,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_tenggara_2025_q1,SULAWESI TENGGARA,2025-01-01,1,2025-03-06T02:12:31.025000+00:00,S2C_MSIL2A_20250306T021231_R060_T51MVQ_20250306T061014,23.323314,-4.715,122.555,6400.0,64,0.41357421875,0.3317260146141052,0.26086267828941345,chips/sentinel2_quarterly_2025.npz,116,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_tenggara_2025_q2,SULAWESI TENGGARA,2025-04-01,2,2025-04-20T02:12:09.024000+00:00,S2B_MSIL2A_20250420T021209_R060_T51MVQ_20250420T035625,19.77316,-4.715,122.555,6400.0,64,0.775146484375,0.40528175234794617,0.239183247089386,chips/sentinel2_quarterly_2025.npz,117,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_tenggara_2025_q3,SULAWESI TENGGARA,2025-07-01,3,2025-09-22T02:12:21.025000+00:00,S2C_MSIL2A_20250922T021221_R060_T51MVQ_20250922T061513,11.483549,-4.715,122.555,6400.0,64,0.783447265625,0.3880106210708618,0.2074809968471527,chips/sentinel2_quarterly_2025.npz,118,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_tenggara_2025_q4,SULAWESI TENGGARA,2025-10-01,4,2025-10-02T02:12:31.025000+00:00,S2C_MSIL2A_20251002T021231_R060_T51MVQ_20251002T061416,11.754377,-4.715,122.555,6400.0,64,0.537841796875,0.33054107427597046,0.24432432651519775,chips/sentinel2_quarterly_2025.npz,119,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_utara_2025_q1,SULAWESI UTARA,2025-01-01,1,2025-03-01T02:12:09.024000+00:00,S2B_MSIL2A_20250301T021209_R060_T51NXA_20250301T035546,26.550204,0.74,124.32,6400.0,64,0.757568359375,0.3662579357624054,0.16143497824668884,chips/sentinel2_quarterly_2025.npz,120,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_utara_2025_q2,SULAWESI UTARA,2025-04-01,2,2025-04-17T02:14:01.024000+00:00,S2A_MSIL2A_20250417T021401_R060_T51NXA_20250417T060911,19.369087,0.74,124.32,6400.0,64,0.99267578125,0.39010363817214966,0.1629173308610916,chips/sentinel2_quarterly_2025.npz,121,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_utara_2025_q3,SULAWESI UTARA,2025-07-01,3,2025-08-18T02:12:09.024000+00:00,S2B_MSIL2A_20250818T021209_R060_T51NXA_20250818T035910,26.638335,0.74,124.32,6400.0,64,0.216064453125,0.33750906586647034,0.16412389278411865,chips/sentinel2_quarterly_2025.npz,122,sentinel-2-l2a,Microsoft Planetary Computer STAC
sulawesi_utara_2025_q4,SULAWESI UTARA,2025-10-01,4,2025-11-11T02:12:21.025000+00:00,S2C_MSIL2A_20251111T021221_R060_T51NXA_20251111T045717,10.438302,0.74,124.32,6400.0,64,0.9716796875,0.384554922580719,0.16543859243392944,chips/sentinel2_quarterly_2025.npz,123,sentinel-2-l2a,Microsoft Planetary Computer STAC
sumatera_barat_2025_q1,SUMATERA BARAT,2025-01-01,1,2025-02-01T03:30:21.025000+00:00,S2C_MSIL2A_20250201T033021_R018_T47MPV_20250201T084009,25.807208,-0.605,100.37,6400.0,64,0.854736328125,0.4979513883590698,0.09841620177030563,chips/sentinel2_quarterly_2025.npz,124,sentinel-2-l2a,Microsoft Planetary Computer STAC
sumatera_barat_2025_q2,SUMATERA BARAT,2025-04-01,2,2025-05-07T03:25:19.024000+00:00,S2B_MSIL2A_20250507T032519_R018_T47MPV_20250507T071341,27.883607,-0.605,100.37,6400.0,64,0.835693359375,0.5261660814285278,0.12460087984800339,chips/sentinel2_quarterly_2025.npz,125,sentinel-2-l2a,Microsoft Planetary Computer STAC
sumatera_barat_2025_q3,SUMATERA BARAT,2025-07-01,3,2025-08-12T03:31:51.024000+00:00,S2A_MSIL2A_20250812T033151_R018_T47MPV_20250812T074213,26.810127,-0.605,100.37,6400.0,64,0.82177734375,0.5390939712524414,0.08720185607671738,chips/sentinel2_quarterly_2025.npz,126,sentinel-2-l2a,Microsoft Planetary Computer STAC
sumatera_barat_2025_q4,SUMATERA BARAT,2025-10-01,4,2025-11-03T03:28:19.024000+00:00,S2B_MSIL2A_20251103T032819_R018_T47MPV_20251103T070906,17.555502,-0.605,100.37,6400.0,64,0.677734375,0.5301052331924438,0.12093519419431686,chips/sentinel2_quarterly_2025.npz,127,sentinel-2-l2a,Microsoft Planetary Computer STAC
sumatera_selatan_2025_q1,SUMATERA SELATAN,2025-01-01,1,2025-03-02T03:05:39.024000+00:00,S2B_MSIL2A_20250302T030539_R075_T48MVB_20250302T064021,55.995536,-2.98,104.76,6400.0,64,0.12841796875,0.13279150426387787,0.18822646141052246,chips/sentinel2_quarterly_2025.npz,128,sentinel-2-l2a,Microsoft Planetary Computer STAC
sumatera_selatan_2025_q2,SUMATERA SELATAN,2025-04-01,2,2025-04-16T03:06:01.024000+00:00,S2C_MSIL2A_20250416T030601_R075_T48MVB_20250416T074822,8.62516,-2.98,104.76,6400.0,64,0.831787109375,0.17412446439266205,0.16659650206565857,chips/sentinel2_quarterly_2025.npz,129,sentinel-2-l2a,Microsoft Planetary Computer STAC
sumatera_selatan_2025_q3,SUMATERA SELATAN,2025-07-01,3,2025-08-26T03:11:51.024000+00:00,S2A_MSIL2A_20250826T031151_R075_T48MVB_20250826T073712,2.27547,-2.98,104.76,6400.0,64,0.988037109375,0.16458582878112793,0.1583426594734192,chips/sentinel2_quarterly_2025.npz,130,sentinel-2-l2a,Microsoft Planetary Computer STAC
sumatera_selatan_2025_q4,SUMATERA SELATAN,2025-10-01,4,2025-11-02T03:15:01.025000+00:00,S2C_MSIL2A_20251102T031501_R075_T48MVB_20251102T054119,34.530258,-2.98,104.76,6400.0,64,0.5673828125,0.13298282027244568,0.17481136322021484,chips/sentinel2_quarterly_2025.npz,131,sentinel-2-l2a,Microsoft Planetary Computer STAC
sumatera_utara_2025_q1,SUMATERA UTARA,2025-01-01,1,2025-03-26T03:36:01.025000+00:00,S2C_MSIL2A_20250326T033601_R061_T47NMD_20250326T085914,46.275169,2.96,98.71,6400.0,64,0.309814453125,0.47828009724617004,0.11250317841768265,chips/sentinel2_quarterly_2025.npz,132,sentinel-2-l2a,Microsoft Planetary Computer STAC
sumatera_utara_2025_q2,SUMATERA UTARA,2025-04-01,2,2025-06-19T03:35:39.024000+00:00,S2B_MSIL2A_20250619T033539_R061_T47NMD_20250619T071719,31.841248,2.96,98.71,6400.0,64,0.320068359375,0.3758343756198883,0.08224854618310928,chips/sentinel2_quarterly_2025.npz,133,sentinel-2-l2a,Microsoft Planetary Computer STAC
sumatera_utara_2025_q3,SUMATERA UTARA,2025-07-01,3,2025-08-23T03:35:51.025000+00:00,S2C_MSIL2A_20250823T033551_R061_T47NMD_20250823T084914,6.484746,2.96,98.71,6400.0,64,0.979248046875,0.44125309586524963,0.13259533047676086,chips/sentinel2_quarterly_2025.npz,134,sentinel-2-l2a,Microsoft Planetary Computer STAC
sumatera_utara_2025_q4,SUMATERA UTARA,2025-10-01,4,2025-10-27T03:37:39.024000+00:00,S2B_MSIL2A_20251027T033739_R061_T47NMD_20251027T072115,16.485791,2.96,98.71,6400.0,64,1.0,0.4691174030303955,0.12171619385480881,chips/sentinel2_quarterly_2025.npz,135,sentinel-2-l2a,Microsoft Planetary Computer STAC
